"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT09"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-05-28","4.70"," 1526"," 1543","0.00","59","68","49","    0","  320","  290","12.1","13.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-05-29","8.95"," 1450"," 1445","0.00","55","67","43","    0","   60","   70","21.9","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-05-30","10.51"," 1634"," 1121","0.00","53","62","43","    0","   80","   80","17.0","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-05-31","9.84"," 1841"," 1840","0.64","53","60","45","    0","  100","  100","17.9","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-01","11.18"," 2121"," 2120","0.62","57","66","48","    0","  310","  310","21.0","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-02","12.30"," 1403"," 1402","0.01","53","57","49","    0","  310","  310","23.0","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-03","6.49"," 0752"," 0630","0.00","54","59","48","    0","   10","  360","14.1","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-04","10.07"," 0717"," 0717","0.00","51","56","46","    0","   60","   50","17.9","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-05","9.40"," 1256"," 1256","1.28","53","59","47","    0","   70","   70","29.1","33.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-06","7.61"," 1701"," 1547","0.00","60","66","53","    0","   50","   40","13.0","15.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-07","4.25"," 1425"," 0925","0.00","60","67","52","    0","   30","   80","8.9","12.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-08","2.24"," 1818"," 1827","0.01","62","75","48","    0","  100","   90","10.1","12.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-09","5.59"," 1641"," 1206","0.00","66","81","51","    0","  240","  270","12.1","17.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-10","11.86"," 1536"," 1535","0.00","72","83","60",,"  230","  220","23.9","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-11","5.82"," 2258"," 2257","0.12","77","90","63",,"   10","   10","44.1","51.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-12","7.16"," 0459"," 0458","0.08","74","84","64",,"   10","   10","38.0","47.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-13","10.96"," 1627"," 1628","0.00","80","90","69",,"  180","  170","21.0","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-14","11.63"," 1935"," 1933","0.39","79","91","66",,"  240","  240","38.9","46.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-15","8.50"," 1105"," 1105","0.22","68","76","60",,"  300","  300","25.1","30.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-16","9.40"," 1523"," 1425","0.00",,,,,"  300","  290","21.0","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-17","5.59"," 1541"," 1541","0.03",,,,,"  220","  230","16.1","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-18","15.43"," 1550"," 1550","0.17",,,,,"  220","  230","28.0","34.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-19","11.41"," 0159"," 0151","0.00","74","83","65",,"  230","  240","23.0","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-20","4.25"," 1205"," 1212","0.00","69","76","61","    0","   10","   30","8.9","12.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-21","5.59"," 1446"," 1503","0.23","63","70","55","    0","   60","   30","13.0","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-22","6.04"," 1728"," 1328","0.00","61","70","51","    0","   60","   10","13.0","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-23","4.70"," 1154"," 0950","0.01","62","75","48","    0","   20","   10","13.0","17.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-24","5.14"," 1332"," 1337","0.00","66","79","52",,"  190","  190","15.0","17.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-25","6.49"," 1047"," 1026","0.00","71","84","57",,"  220","  220","17.0","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-26","4.03"," 1527"," 1522","0.00","74","86","61",,"  140","  140","12.1","14.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-27","4.92"," 1433"," 1430","0.00","73","86","60",,"  170","  170","15.0","17.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-28","4.25"," 1212"," 1211","0.00","72","84","59","    0","  160","  150","13.0","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-29","6.71"," 1401"," 1401","0.00","74","86","62","    0","  260","  260","16.1","17.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-06-30","8.72"," 1302"," 1300","0.00","77","88","65",,"  240","  250","19.9","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-01","11.18"," 0704"," 0704","0.00","61","74","48",,"   50","   40","21.9","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-02","7.38"," 1719"," 2244","0.00","58","74","42",,"  210","  190","13.0","15.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-03","10.51"," 1322"," 1321","0.07","71","78","64",,"  250","  240","23.0","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-04","9.40"," 1443"," 1524","0.00","76","87","65",,"  280","  310","21.9","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-05","7.38"," 1235"," 1043","0.00","65","75","54","    0","  350","   20","15.0","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-06","8.05"," 1438"," 1615","0.00","63","76","49","    0","  190","  230","17.0","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-07","10.07"," 0216"," 1142","0.11","76","87","65","    0","  200","  260","19.9","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-08","2.46"," 1657"," 1654","0.00","78","90","65","    0","  110","  110","12.1","14.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-09","4.70"," 1436"," 1436","0.01","79","92","66","    0","   20","   20","13.0","15.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-10","8.50"," 2043"," 1459","0.00","79","92","66","    0","   50","  330","21.9","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-11","6.49"," 1444"," 1332","0.00","67","80","54","    0","   20","  360","17.0","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-12","3.80"," 1413"," 1401","0.00","70","81","59","    0","   90","   90","16.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-13","4.92"," 1348"," 1536","0.00","68","81","55","    0","   20","   60","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-14","6.04"," 0855"," 1027","0.00","73","87","58","    0","  310","  320","17.0","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-15","4.70"," 1728"," 1525","0.00","74","88","60","    0","  250","  270","15.0","17.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-16","6.49"," 1400"," 1420","0.00","73","86","60","    0","  180","  210","16.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-17","5.37"," 0945"," 0914","0.13","79","87","70","    0","  280","  260","12.1","14.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-18","5.37"," 1042"," 1033","0.07","77","86","68","    0","  240","  240","17.9","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-19","4.25"," 1816"," 1814","0.00","77","90","64","    0","  220","  230","15.0","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-20","3.58"," 1624"," 1457","0.00","79","91","67","    0","  280","  290","12.1","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-21","7.61"," 1942"," 1941","1.83","0",,,"    0","   30","   40","29.1","32.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-22","5.82"," 1546"," 1545","0.39","82","94","69",,"   20","   30","25.9","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-23","6.26"," 1335"," 1354","0.12","82","92","71","    0","  360","  360","25.1","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-24","4.25"," 2351"," 2345","0.17","80","92","68","    0","  220","  210","17.0","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-25","11.18"," 1723"," 1548","0.11","71","78","64",,"   40","   50","17.9","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-26","10.96"," 1556"," 1440","0.00","69","78","59",,"   40","   50","17.9","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-27","7.61"," 1338"," 1337","0.00","70","79","60",,"   90","   90","15.0","17.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-28","4.70"," 1035"," 1034","0.00","72","78","66",,"  180","  180","12.1","13.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-29","3.58"," 1658"," 1538","0.00","76","87","65",,"  270","  280","13.0","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-30","4.25"," 1119"," 1119","0.00","78","90","66","    0","  190","  190","13.0","14.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-07-31","7.83"," 0914"," 1418","0.00","81","92","69",,"  240","  200","16.1","17.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-01","9.40"," 2141"," 2140","0.00","82","91","73",,"  290","  290","17.0","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-02","4.70"," 1049"," 1049","0.30","79","86","72","    0","  320","  310","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-03","5.59"," 1740"," 1740","0.01","76","85","67","    0","   90","   90","14.1","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-04","3.36"," 1827"," 1224","0.00","75","88","62","    0","   80","   90","10.1","13.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-05","4.47"," 1440"," 1226","0.00","76","89","63","    0","  170","  250","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-06","6.71"," 1408"," 1503","0.01","72","90","54",,"  280","  230","14.1","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-07","7.61"," 1723"," 1646","0.00","83","94","71","    0","  260","  260","15.0","17.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-08","7.38"," 1641"," 1531","0.00","83","92","74",,"  250","  220","16.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-09","9.40"," 1903"," 1903","0.24","82","93","71",,"  310","  310","31.1","38.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-10","8.72"," 0809"," 0809","0.00","70","79","61",,"   20","   20","17.9","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-11","5.14"," 1742"," 1611","0.00","68","80","56",,"   50","   20","13.0","15.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-12","4.70"," 1837"," 1723","0.00","70","84","55",,"  250","  270","12.1","15.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-13","10.07"," 0904"," 1409","0.00","66","77","54",,"   30","   10","17.9","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-14","4.92"," 1123"," 1037","0.00","64","78","50",,"   70","   60","12.1","14.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-15","4.70"," 1152"," 1117","0.11","66","76","55",,"  230","  180","12.1","15.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-16","10.96"," 1604"," 1351","0.45","67","71","63",,"  290","  300","19.9","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-17","7.83"," 1636"," 1139","0.00","68","79","56",,"  250","  300","16.1","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-18","6.04"," 1143"," 1143","0.32","65","70","59",,"  140","  140","25.1","32.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-19","10.74"," 1312"," 0931","0.01","66","75","57",,"   10","  360","23.9","30.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-20","5.59"," 1114"," 1110","0.00","67","79","54",,"  360","  340","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-21","8.72"," 1211"," 1429","0.03","66","80","52",,"  170","  140","19.9","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-22","9.17"," 1643"," 1642","0.42","78","87","68","    0","  290","  290","21.9","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-23","6.49"," 2315"," 2308","0.01","73","78","67","    0","   70","   70","14.1","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-24","7.61"," 1655"," 1326","0.04","74","80","67","    0","   80","  140","13.0","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-25","10.07"," 1529"," 1649","1.58","74","81","67",,"  220","  230","21.9","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-26","6.04"," 1551"," 1551","0.00","74","84","64","    0","  330","  330","15.0","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-27","6.71"," 1221"," 1326","0.00","72","84","59",,"  230","  240","21.0","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-28","6.93"," 1243"," 1317","0.01","67","78","55",,"   50","   50","15.0","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-29","4.47"," 2316"," 0802","0.00","67","82","51","    0","  170","  120","10.1","14.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-30","9.40"," 2107"," 2107","0.78","75","85","64","    0","  190","  200","23.0","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-08-31","8.05"," 1544"," 1654","0.05","65","77","53","    0","   50","   40","17.9","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-01","4.70"," 1052"," 1335","0.01","59","69","48","    0","   80","   40","12.1","14.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-02","4.03"," 1356"," 1308","0.00","63","78","47","    0","  220","  240","13.0","15.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-03","8.50"," 1837"," 1806","0.19","72","85","58","    0","  300","  360","21.9","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-04","9.17"," 1231"," 1138","0.01","65","76","54","    0","   50","   70","16.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-05","6.26"," 1404"," 1529","0.01","65","79","51","    0","  130","  170","12.1","14.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-06","9.40"," 1827"," 1833","0.53","72","84","59","    0","  190","  220","32.0","42.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-07","14.09"," 1607"," 1607","0.02","77","86","68",,"  190","  190","25.9","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-08","13.20"," 1227"," 1227","0.00","71","80","62","    0","  220","  220","23.9","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-09","6.93"," 1245"," 1244","0.51","62","71","53","    0","  260","  250","23.9","32.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-10","8.72"," 1133"," 1119","0.01","63","76","49",,"  260","  250","23.0","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-11","4.92"," 1604"," 1543","0.00","63","78","47","    0","  160","  170","12.1","14.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-12","6.49"," 1413"," 1412","0.00","67","81","53","    0","  240","  240","17.0","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-13","12.08"," 1015"," 1025","0.00","58","68","48","    0","   80","   60","21.0","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-14","8.28"," 1437"," 0935","0.00","53","63","43",,"   80","   70","17.9","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-15","5.37"," 1409"," 1408","0.00","58","66","49","    0","   70","   80","15.0","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-16","3.58"," 1123"," 1122","0.00","58","71","45","    0","  150","  160","10.1","12.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-17","4.92"," 1859"," 1857","0.17","58","64","52","    0","   80","   60","13.0","15.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-18","8.28"," 2359"," 2355","0.94","63","70","55","    0","  110","  110","16.1","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-19","11.63"," 0103"," 0102","2.60","61","66","56",,"   90","   90","25.9","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-20","7.61"," 2152"," 2151","0.77",,,,,"  330","  330","17.0","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-21","8.05"," 1026"," 0946","0.08",,,,,"  300","  280","17.0","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-22","3.80"," 1318"," 1245","0.01","61","74","48",,"  240","  240","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-23","10.29"," 2122"," 1948","1.26","58","67","49",,"   10","   20","25.1","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-24","14.76"," 1306"," 0852","0.00","50","57","42","    0","   20","   10","23.0","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-25","11.41"," 0920"," 0915","0.00","48","57","38","    0","   10","  360","19.9","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-26","10.74"," 1400"," 1154","0.00","58","67","48",,"  310","  310","21.0","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-27","6.49"," 1021"," 1021","0.00","51","63","39",,"   20","   30","15.0","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-28","8.50"," 1510"," 1510","0.00","49","55","42",,"   50","   40","15.0","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-29","5.59"," 1635"," 1645","0.01","54","66","42",,"   80","   80","12.1","14.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-09-30","1.79"," 1222"," 1135","0.01","56","71","40",,"  330","  270","8.9","14.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-10-01","5.59"," 1438"," 1437","0.01","61","77","45","    0","  230","  220","17.9","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-10-02","8.72"," 1958"," 1957","0.00","62","80","44","    0","  230","  230","19.9","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-10-03","13.87"," 1244"," 1244","0.00","65","77","53","    0","  230","  230","25.9","32.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-10-04","5.59"," 1431"," 1431","0.98","53","60","46","    0","  330","  330","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-10-05","6.49"," 1300"," 1320","0.10","44","51","36","    0","  350","  350","15.0","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-10-06","8.50"," 1132"," 1126","0.00","40","50","30","    0","  290","  290","23.9","30.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-10-07","3.58"," 1825"," 1819","0.00","39","50","27","    0","   90","   80","10.1","14.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-10-08","12.30"," 1242"," 1257","0.00","53","65","40","    0","  190","  190","25.9","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-10-09","16.55"," 1549"," 2059","0.00","63","72","54","    0","  190","  190","25.1","30.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2001-10-10","17.00"," 0532"," 0532","0.31","60","67","53","    0","  190","  190","25.9","33.1",,,,,,,
